id,sector_name,snap_date,open,high,low,close,pct_chg,volume,amount
2626,白酒,2025-02-06,2968.7,3020.438,2968.7,3007.982,1.0,152333790.0,10698871400.0
2627,白酒,2025-02-07,3009.405,3075.206,2991.881,3050.035,1.4,202027230.0,15136719000.0
2628,白酒,2025-02-10,3052.816,3078.236,3031.366,3078.236,0.92,168591440.0,10308022500.0
2629,白酒,2025-02-11,3084.448,3094.464,3025.718,3029.728,-1.58,155390940.0,10594695200.0
2630,白酒,2025-02-12,3025.624,3075.338,3017.581,3075.338,1.51,156036830.0,11304705500.0
2631,白酒,2025-02-13,3074.404,3208.198,3071.864,3187.199,3.64,381851390.0,27510374000.0
2632,白酒,2025-02-14,3157.032,3188.39,3142.08,3161.637,-0.8,215105620.0,14086654000.0
2633,白酒,2025-02-17,3156.202,3193.827,3139.362,3174.774,0.42,188974070.0,14422859000.0
2634,白酒,2025-02-18,3161.746,3179.042,3112.679,3122.186,-1.66,198668170.0,13116961000.0
2635,白酒,2025-02-19,3110.098,3142.093,3088.913,3140.959,0.6,166268480.0,12290226300.0
2636,白酒,2025-02-20,3132.424,3166.573,3117.008,3118.86,-0.7,137344240.0,10035419800.0
2637,白酒,2025-02-21,3125.943,3180.068,3107.372,3145.551,0.86,204196380.0,15454655000.0
2638,白酒,2025-02-24,3136.172,3243.031,3136.172,3194.159,1.55,263908120.0,19210359000.0
2639,白酒,2025-02-25,3162.974,3162.974,3122.763,3128.286,-2.06,169360620.0,12773931200.0
2640,白酒,2025-02-26,3131.105,3155.357,3109.189,3155.357,0.87,153947750.0,12100793500.0
2641,白酒,2025-02-27,3151.389,3229.132,3147.345,3213.525,1.84,266246660.0,24283320000.0
2642,白酒,2025-02-28,3204.461,3312.504,3201.376,3223.377,0.31,321892140.0,25180164000.0
2643,白酒,2025-03-03,3219.026,3277.402,3171.222,3187.994,-1.1,243323740.0,16487640000.0
2644,白酒,2025-03-04,3167.443,3167.443,3107.918,3137.884,-1.57,170632640.0,11553738400.0
2645,白酒,2025-03-05,3140.314,3143.561,3103.99,3129.229,-0.28,132301335.0,10737885100.0
2646,白酒,2025-03-06,3135.117,3179.716,3118.947,3174.93,1.46,169939350.0,15759580000.0
2647,白酒,2025-03-07,3160.218,3242.505,3152.383,3218.052,1.36,216757750.0,19155951000.0
2648,白酒,2025-03-10,3203.243,3226.63,3181.07,3222.896,0.15,149923050.0,13610479000.0
2649,白酒,2025-03-11,3195.026,3293.807,3190.63,3293.807,2.2,234045650.0,21271602000.0
2650,白酒,2025-03-12,3290.339,3316.047,3251.388,3255.833,-1.15,186006810.0,16229544000.0
2651,白酒,2025-03-13,3252.5,3307.107,3246.36,3256.999,0.04,163255720.0,12650366800.0
2652,白酒,2025-03-14,3261.96,3454.972,3261.96,3424.286,5.14,522642840.0,44325289000.0
2653,白酒,2025-03-17,3437.817,3466.112,3382.426,3409.958,-0.42,356484430.0,29726792000.0
2654,白酒,2025-03-18,3413.557,3418.559,3362.637,3376.479,-0.98,197476870.0,16322131000.0
2655,白酒,2025-03-19,3365.232,3395.805,3336.518,3347.635,-0.85,168615120.0,14968779000.0
2656,白酒,2025-03-20,3342.181,3345.224,3296.679,3303.924,-1.31,166117960.0,16400784000.0
2657,白酒,2025-03-21,3295.942,3345.732,3265.297,3274.131,-0.9,177224930.0,15487315000.0
2658,白酒,2025-03-24,3253.44,3258.55,3215.669,3249.345,-0.76,166754410.0,14229314000.0
2659,白酒,2025-03-25,3230.437,3237.419,3192.427,3237.18,-0.37,129394018.0,10624425400.0
2660,白酒,2025-03-26,3214.598,3257.406,3206.248,3241.318,0.13,137278640.0,8783046800.0
2661,白酒,2025-03-27,3217.615,3254.024,3208.554,3237.577,-0.12,123606629.0,9515011700.0
2662,白酒,2025-03-28,3224.598,3253.528,3184.061,3186.988,-1.56,139715950.0,9533633900.0
2663,白酒,2025-03-31,3169.672,3184.42,3117.305,3124.243,-1.97,132439530.0,10508799200.0
2664,白酒,2025-04-01,3129.975,3174.904,3127.735,3152.712,0.91,109398008.0,8273802800.0
2665,白酒,2025-04-02,3150.378,3167.197,3134.849,3144.702,-0.25,91132009.0,7899308000.0
2666,白酒,2025-04-03,3121.216,3216.926,3119.217,3190.835,1.47,148855650.0,14099934000.0
2667,白酒,2025-04-07,3087.521,3113.066,2917.421,2975.714,-6.74,289506290.0,32220310000.0
2668,白酒,2025-04-08,2978.79,3079.301,2978.79,3078.817,3.46,245377430.0,24915040000.0
2669,白酒,2025-04-09,3042.697,3149.377,3005.529,3137.321,1.9,243178320.0,21548843000.0
2670,白酒,2025-04-10,3134.481,3174.819,3111.193,3173.034,1.14,231141250.0,17906665000.0
2671,白酒,2025-04-11,3151.305,3154.718,3100.398,3121.918,-1.61,174078280.0,14651751000.0
2672,白酒,2025-04-14,3106.852,3146.039,3104.872,3116.556,-0.17,153434550.0,11427147600.0
2673,白酒,2025-04-15,3111.461,3124.762,3093.673,3106.453,-0.32,118886265.0,9664695200.0
2674,白酒,2025-04-16,3092.492,3101.249,3040.812,3095.115,-0.36,127235491.0,11814583800.0
2675,白酒,2025-04-17,3077.596,3123.941,3069.306,3112.121,0.55,126356108.0,11179374400.0
2676,白酒,2025-04-18,3102.959,3108.275,3059.781,3075.675,-1.17,96077040.0,8161218800.0
2677,白酒,2025-04-21,3065.53,3066.303,3048.431,3057.882,-0.58,105439041.0,9344681800.0
2678,白酒,2025-04-22,3052.164,3071.381,3043.294,3057.77,0.0,97452775.0,9102271100.0
2679,白酒,2025-04-23,3054.279,3059.189,3025.03,3037.014,-0.68,103595206.0,8582147000.0
2680,白酒,2025-04-24,3029.612,3033.057,3001.576,3002.594,-1.13,108915393.0,8665403200.0
2681,白酒,2025-04-25,2996.558,3022.405,2996.558,3004.678,0.07,98575797.0,7960245800.0
2682,白酒,2025-04-28,2999.601,3004.178,2976.53,2978.594,-0.87,115817101.0,9522829100.0
2683,白酒,2025-04-29,2941.16,2957.552,2919.711,2934.462,-1.48,141571120.0,11438446700.0
2684,白酒,2025-04-30,2929.448,2958.008,2925.035,2926.201,-0.28,109576514.0,10457729000.0
2685,白酒,2025-05-06,2929.085,2965.527,2915.064,2965.527,1.34,157496640.0,9983126900.0
2686,白酒,2025-05-07,2987.83,2995.18,2961.978,2972.041,0.22,131079094.0,11044859800.0
2687,白酒,2025-05-08,2953.429,3010.414,2945.75,2991.045,0.64,152835400.0,12621677600.0
2688,白酒,2025-05-09,2986.171,2999.066,2974.346,2985.263,-0.19,112551376.0,8562229600.0
2689,白酒,2025-05-12,2995.115,3000.399,2974.926,2996.98,0.39,115426052.0,9847863400.0
2690,白酒,2025-05-13,3007.013,3014.145,2986.545,2995.092,-0.06,107275746.0,8278897200.0
2691,白酒,2025-05-14,2986.383,3054.239,2967.013,3026.91,1.06,191367950.0,17910522000.0
2692,白酒,2025-05-15,3013.93,3025.72,2987.526,2987.526,-1.3,115955514.0,10207652700.0
2693,白酒,2025-05-16,2988.344,2988.344,2953.219,2953.848,-1.13,100549607.0,9678521400.0
2694,白酒,2025-05-19,2925.624,2941.979,2910.397,2941.513,-0.42,141691310.0,14849306000.0
2695,白酒,2025-05-20,2937.218,2964.332,2935.305,2951.707,0.35,105936848.0,9269876600.0
2696,白酒,2025-05-21,2956.879,2969.913,2954.517,2955.213,0.12,89332684.0,8523823100.0
2697,白酒,2025-05-22,2959.631,2962.211,2938.263,2944.815,-0.35,110818342.0,7441261600.0
2698,白酒,2025-05-23,2944.025,2962.02,2915.837,2915.837,-0.98,135336330.0,9601056100.0
2699,白酒,2025-05-26,2914.495,2936.55,2895.231,2910.991,-0.17,149545130.0,12373552200.0
2700,白酒,2025-05-27,2909.779,2950.594,2909.779,2936.492,0.88,137008880.0,8740822700.0
2701,白酒,2025-05-28,2943.441,2943.992,2914.103,2932.222,-0.15,132872157.0,8765997200.0
2702,白酒,2025-05-29,2926.488,2937.175,2905.911,2928.457,-0.13,121167103.0,9648395400.0
2703,白酒,2025-05-30,2922.161,2927.713,2893.108,2893.108,-1.21,120313654.0,11368002300.0
2704,白酒,2025-06-03,2876.934,2880.046,2859.858,2875.666,-0.6,157902210.0,12854105300.0
2705,白酒,2025-06-04,2871.489,2897.411,2871.489,2890.789,0.53,119974189.0,10532266800.0
2706,白酒,2025-06-05,2892.331,2909.061,2885.95,2895.182,0.15,123058638.0,10836833900.0
2707,白酒,2025-06-06,2893.126,2915.257,2886.633,2895.155,0.0,107288502.0,9400851000.0
2708,白酒,2025-06-09,2891.875,2903.768,2880.757,2895.488,0.01,129864665.0,14494177000.0
2709,白酒,2025-06-10,2896.612,2896.612,2850.064,2870.446,-0.86,149219250.0,12680945600.0
2710,白酒,2025-06-11,2867.856,2897.657,2867.856,2877.706,0.25,114460050.0,11069186300.0
2711,白酒,2025-06-12,2873.185,2873.185,2842.531,2844.891,-1.14,166185710.0,18329958000.0
2712,白酒,2025-06-13,2833.654,2833.654,2760.137,2760.137,-2.98,219400030.0,21047863000.0
2713,白酒,2025-06-16,2735.254,2768.819,2719.971,2768.819,0.31,172394800.0,16644689000.0
2714,白酒,2025-06-17,2762.261,2782.096,2756.536,2762.807,-0.22,125392983.0,11479719100.0
2715,白酒,2025-06-18,2799.831,2849.133,2791.096,2791.096,1.02,240307410.0,14996637000.0
2716,白酒,2025-06-19,2765.699,2789.345,2748.498,2753.044,-1.36,170988930.0,11166639000.0
2717,白酒,2025-06-20,2756.345,2842.808,2756.345,2822.594,2.53,280700480.0,18986742000.0
2718,白酒,2025-06-23,2791.826,2801.718,2756.697,2793.303,-1.04,190859940.0,12587906200.0
2719,白酒,2025-06-24,2796.53,2818.665,2796.53,2817.404,0.86,167224420.0,12794152600.0
2720,白酒,2025-06-25,2820.527,2822.843,2782.6,2822.522,0.18,187398430.0,14651746000.0
2721,白酒,2025-06-26,2820.266,2844.959,2811.864,2825.336,0.1,167385350.0,12770142900.0
2722,白酒,2025-06-27,2824.065,2825.124,2804.058,2804.205,-0.75,137475810.0,12067651600.0
2723,白酒,2025-06-30,2804.453,2873.004,2797.62,2846.703,1.52,217362670.0,14161801000.0
2724,白酒,2025-07-01,2833.645,2836.776,2814.572,2823.323,-0.82,129714468.0,8885425000.0
2725,白酒,2025-07-02,2822.406,2864.402,2816.752,2844.688,0.76,182788240.0,12182580100.0
2726,白酒,2025-07-03,2835.437,2868.668,2834.33,2850.91,0.22,157338100.0,10628436500.0
2727,白酒,2025-07-04,2844.768,2855.667,2832.246,2834.106,-0.59,133498103.0,11018391800.0
2728,白酒,2025-07-07,2837.19,2838.412,2822.749,2824.964,-0.32,90897183.0,8044021400.0
2729,白酒,2025-07-08,2825.596,2852.531,2821.214,2852.531,0.98,133810779.0,9326221400.0
2730,白酒,2025-07-09,2850.0,2901.952,2848.934,2867.86,0.54,200006430.0,14152941000.0
2731,白酒,2025-07-10,2858.957,2896.267,2854.249,2891.596,0.83,177043860.0,14243537000.0
2732,白酒,2025-07-11,2889.854,2939.352,2879.549,2915.417,0.82,287844830.0,21586893000.0
2733,白酒,2025-07-14,2904.39,2914.866,2888.704,2907.465,-0.27,166801790.0,12297161100.0
2734,白酒,2025-07-15,2882.003,2887.894,2837.918,2848.94,-2.01,192497370.0,14090450000.0
2735,白酒,2025-07-16,2841.354,2895.804,2841.354,2887.741,1.36,176072920.0,11694594200.0
2736,白酒,2025-07-17,2883.123,2905.79,2873.84,2888.122,0.01,146853420.0,10651937100.0
2737,白酒,2025-07-18,2891.038,2931.146,2888.211,2920.209,1.11,206878940.0,18778295000.0
2738,白酒,2025-07-21,2922.131,2923.857,2903.491,2922.672,0.08,180620660.0,12498668100.0
2739,白酒,2025-07-22,2919.969,3001.865,2909.14,3001.723,2.7,334701110.0,23059410000.0
2740,白酒,2025-07-23,3002.218,3025.174,2970.146,2971.33,-1.01,262196800.0,18953470000.0
2741,白酒,2025-07-24,2967.912,3003.873,2967.285,3003.873,1.1,193061210.0,14339816000.0
2742,白酒,2025-07-25,3001.675,3001.675,2946.398,2950.149,-1.79,193790220.0,16021330000.0
2743,白酒,2025-07-28,2947.108,2953.035,2920.059,2951.859,0.06,170701780.0,14371630000.0
2744,白酒,2025-07-29,2944.327,2949.261,2913.457,2942.34,-0.32,142851440.0,11323197800.0
2745,白酒,2025-07-30,2942.969,2983.81,2932.429,2947.672,0.18,196909870.0,15168340000.0
2746,白酒,2025-07-31,2934.311,2936.226,2872.551,2878.487,-2.35,192600980.0,18557191000.0
2747,白酒,2025-08-01,2876.231,2898.225,2876.231,2888.315,0.34,105400291.0,9719196500.0
2748,白酒,2025-08-04,2887.134,2895.079,2873.326,2895.079,0.23,97231099.0,7412684800.0
2749,白酒,2025-08-05,2899.366,2930.022,2899.366,2927.007,1.1,113313281.0,10121998900.0
2750,白酒,2025-08-06,2932.288,2942.011,2912.239,2936.336,0.32,117804594.0,8776911900.0
2751,白酒,2025-08-07,2931.654,2948.758,2929.685,2933.392,-0.1,128629117.0,10292038000.0
2752,白酒,2025-08-08,2932.36,2940.522,2923.494,2929.647,-0.13,103335934.0,7715227000.0
2753,白酒,2025-08-11,2934.272,3007.895,2934.272,2995.652,2.25,224595880.0,18354875000.0
2754,白酒,2025-08-12,2987.035,3023.521,2976.79,2980.079,-0.52,197239710.0,17496502000.0
2755,白酒,2025-08-13,2982.848,2986.465,2955.779,2976.092,-0.13,155286430.0,17070311000.0
2756,白酒,2025-08-14,2975.13,3021.546,2963.849,2968.966,-0.24,196596930.0,16733724000.0
2757,白酒,2025-08-15,2961.275,2979.045,2949.148,2973.296,0.15,165388720.0,15361221000.0
2758,白酒,2025-08-18,2974.527,3011.848,2974.527,2994.093,0.7,214069920.0,17963211000.0
2759,白酒,2025-08-19,2995.178,3114.25,2994.461,3087.431,3.12,416813020.0,27231471000.0
2760,白酒,2025-08-20,3069.235,3228.645,3062.714,3202.579,3.73,536443700.0,31739740000.0
2761,白酒,2025-08-21,3207.123,3208.883,3144.169,3152.019,-1.58,351531430.0,21071426000.0
2762,白酒,2025-08-22,3154.394,3170.024,3136.589,3169.866,0.57,242198240.0,19072111000.0
2763,白酒,2025-08-25,3183.435,3324.077,3182.79,3312.504,4.5,492794100.0,34651910000.0
2764,白酒,2025-08-26,3289.274,3350.828,3273.298,3300.241,-0.37,388721730.0,26809607000.0
2765,白酒,2025-08-27,3279.36,3280.744,3191.671,3191.671,-3.29,331149480.0,27103174000.0
2766,白酒,2025-08-28,3179.524,3218.716,3099.618,3168.982,-0.71,285476810.0,21296354000.0
2767,白酒,2025-08-29,3186.591,3294.513,3186.591,3259.751,2.86,360012670.0,29130264000.0
2768,白酒,2025-09-01,3242.356,3293.915,3228.388,3266.932,0.22,295193200.0,23163199000.0
2769,白酒,2025-09-02,3263.569,3334.455,3237.956,3247.124,-0.61,307106290.0,25139630000.0
2770,白酒,2025-09-03,3259.35,3304.065,3177.992,3187.613,-1.83,244848220.0,19809910000.0
2771,白酒,2025-09-04,3182.228,3200.523,3152.412,3195.566,0.25,218150240.0,18782987000.0
2772,白酒,2025-09-05,3198.559,3215.785,3155.144,3214.963,0.61,180644870.0,15118535000.0
2773,白酒,2025-09-08,3210.927,3281.322,3209.315,3267.177,1.62,246627730.0,22259430000.0
2774,白酒,2025-09-09,3254.975,3260.442,3216.539,3260.442,-0.21,181602360.0,15490162000.0
2775,白酒,2025-09-10,3255.782,3297.078,3227.517,3260.589,0.0,198292330.0,19789908000.0
2776,白酒,2025-09-11,3247.544,3291.211,3241.772,3284.723,0.74,223457840.0,18245150000.0
2777,白酒,2025-09-12,3279.839,3330.678,3231.755,3232.726,-1.58,235068170.0,18898291000.0
2778,白酒,2025-09-15,3220.189,3226.929,3201.812,3214.23,-0.57,152778070.0,12609799700.0
2779,白酒,2025-09-16,3219.916,3236.928,3200.174,3232.974,0.58,150064580.0,14080056000.0
2780,白酒,2025-09-17,3229.526,3231.12,3187.525,3191.342,-1.29,172361980.0,14285632000.0
2781,白酒,2025-09-18,3190.167,3190.167,3107.886,3129.184,-1.95,213108830.0,19613849000.0
2782,白酒,2025-09-19,3117.947,3153.714,3089.142,3150.921,0.69,169330210.0,14503616000.0
2783,白酒,2025-09-22,3134.581,3134.589,3091.522,3097.541,-1.69,129181765.0,13307750400.0
2784,白酒,2025-09-23,3091.292,3095.727,3039.602,3060.889,-1.18,138989590.0,13365721900.0
2785,白酒,2025-09-24,3051.976,3082.51,3051.976,3072.321,0.37,101085243.0,10411343100.0
2786,白酒,2025-09-25,3069.689,3076.276,3044.386,3044.386,-0.91,120731599.0,12421381000.0
2787,白酒,2025-09-26,3041.504,3066.183,3023.57,3038.043,-0.21,143216390.0,15879859000.0
2788,白酒,2025-09-29,3043.402,3088.454,3011.409,3079.748,1.37,177225520.0,18694272000.0
2789,白酒,2025-09-30,3071.421,3071.421,3044.567,3044.648,-1.14,129584670.0,13421994000.0
2790,白酒,2025-10-09,3036.156,3036.156,2977.393,3009.02,-1.17,164086600.0,17326845000.0
2791,白酒,2025-10-10,3009.148,3030.921,3006.504,3008.207,-0.03,122604384.0,12296634600.0
2792,白酒,2025-10-13,2949.838,2970.678,2944.568,2965.96,-1.4,123634572.0,13587867000.0
2793,白酒,2025-10-14,2980.308,3058.58,2980.308,3046.628,2.72,229911490.0,23274485000.0
2794,白酒,2025-10-15,3032.293,3072.324,3019.653,3055.359,0.29,164859610.0,15810432000.0
2795,白酒,2025-10-16,3043.842,3077.806,3041.71,3076.492,0.69,144597860.0,16029353000.0
2796,白酒,2025-10-17,3067.336,3071.352,3019.723,3021.017,-1.8,121353263.0,12862637900.0
2797,白酒,2025-10-20,3024.819,3035.785,3010.916,3026.528,0.18,94604393.0,9855751400.0
2798,白酒,2025-10-21,3023.631,3048.072,3016.548,3040.032,0.45,97858558.0,9824089900.0
2799,白酒,2025-10-22,3031.939,3058.841,3025.88,3026.434,-0.45,92361705.0,8016302100.0
2800,白酒,2025-10-23,3015.019,3044.44,3005.714,3043.067,0.55,103550159.0,10459392000.0
2801,白酒,2025-10-24,3038.453,3048.922,2990.625,2991.329,-1.7,138440490.0,14596652000.0
2802,白酒,2025-10-27,2986.306,3004.657,2977.557,2990.607,-0.02,111618469.0,11995281300.0
2803,白酒,2025-10-28,2980.856,3015.084,2978.59,2987.952,-0.09,112148687.0,10691830100.0
2804,白酒,2025-10-29,2976.753,2978.812,2953.759,2966.793,-0.71,130883905.0,12359567800.0
2805,白酒,2025-10-30,2958.164,3007.854,2958.164,2976.163,0.32,153899840.0,15777380000.0
2806,白酒,2025-10-31,2965.469,3045.497,2964.984,3029.144,1.78,229352870.0,21709789000.0
2807,白酒,2025-11-03,3020.288,3057.851,3006.362,3044.124,0.49,148971450.0,14236980000.0
2808,白酒,2025-11-04,3039.667,3039.667,2997.872,3011.438,-1.07,114628906.0,10739318800.0
2809,白酒,2025-11-05,2997.828,3027.326,2985.562,2998.785,-0.42,102905231.0,11043740100.0
2810,白酒,2025-11-06,3002.238,3019.263,2983.001,2985.014,-0.46,104829762.0,11394103400.0
2811,白酒,2025-11-07,2979.617,3000.099,2974.191,2974.191,-0.36,94328097.0,8025122400.0
2812,白酒,2025-11-10,2973.996,3122.57,2970.794,3115.212,4.74,345068340.0,28090851000.0
2813,白酒,2025-11-11,3105.575,3119.461,3076.805,3113.699,-0.05,224705010.0,17490476000.0
2814,白酒,2025-11-12,3109.754,3140.184,3096.912,3099.423,-0.46,160276320.0,14520387000.0
2815,白酒,2025-11-13,3092.902,3126.861,3081.356,3120.158,0.67,169146440.0,14168069000.0
2816,白酒,2025-11-14,3113.678,3158.443,3079.714,3081.419,-1.24,146864730.0,12425912200.0
2817,白酒,2025-11-17,3072.93,3087.717,3043.458,3078.022,-0.11,126457786.0,12431304700.0
2818,白酒,2025-11-18,3077.654,3100.163,3046.675,3060.036,-0.58,129504786.0,12288522100.0
2819,白酒,2025-11-19,3056.201,3063.988,3015.579,3027.541,-1.06,100179950.0,8611577100.0
2820,白酒,2025-11-20,3027.841,3049.54,3003.337,3020.146,-0.24,112468964.0,9859444500.0
2821,白酒,2025-11-21,3007.124,3055.985,2956.721,2962.736,-1.9,173653800.0,16078289000.0
2822,白酒,2025-11-24,2959.748,2982.311,2943.488,2957.67,-0.17,125339454.0,12513680700.0
2823,白酒,2025-11-25,2955.246,2972.831,2942.739,2963.978,0.21,104961452.0,10486842600.0
2824,白酒,2025-11-26,2962.524,2975.844,2949.645,2956.558,-0.25,88019417.0,7792739600.0
2825,白酒,2025-11-27,2963.665,2966.302,2936.683,2948.806,-0.26,90574407.0,8491513900.0
2826,白酒,2025-11-28,2939.612,2956.613,2927.284,2954.148,0.18,75226698.0,7584454600.0
2827,白酒,2025-12-01,2952.577,2974.064,2946.503,2951.024,-0.11,90466899.0,9316417000.0
2828,白酒,2025-12-02,2946.475,2947.674,2904.712,2905.402,-1.55,97749306.0,9097067800.0
2829,白酒,2025-12-03,2905.693,2909.127,2850.571,2857.875,-1.64,121457245.0,10031018600.0
2830,白酒,2025-12-04,2853.706,2855.631,2795.31,2805.051,-1.85,135607990.0,12814423000.0
2831,白酒,2025-12-05,2809.636,2832.359,2796.668,2829.821,0.88,93458261.0,8595255200.0
2832,白酒,2025-12-08,2833.147,2839.117,2816.913,2819.537,-0.36,113176089.0,12403628400.0
2833,白酒,2025-12-09,2817.183,2819.234,2790.014,2794.122,-0.9,141196910.0,14547723000.0
2834,白酒,2025-12-10,2786.857,2837.372,2771.353,2818.785,0.88,147844630.0,11474664200.0
2835,白酒,2025-12-11,2804.52,2807.99,2768.225,2772.852,-1.63,116726668.0,8615182700.0
2836,白酒,2025-12-12,2778.944,2815.809,2766.226,2777.251,0.16,165457110.0,15080489000.0
2837,白酒,2025-12-15,2810.399,2841.754,2803.579,2813.721,1.31,187384070.0,13841728000.0
2838,白酒,2025-12-16,2783.413,2809.694,2776.286,2795.002,-0.67,130402320.0,9118291600.0
2839,白酒,2025-12-17,2784.016,2784.016,2753.434,2773.44,-0.77,117437107.0,10473325800.0
2840,白酒,2025-12-18,2761.185,2781.898,2754.921,2761.339,-0.44,104136677.0,7160184000.0
2841,白酒,2025-12-19,2752.919,2786.647,2746.532,2780.628,0.7,123463108.0,9421360300.0
2842,白酒,2025-12-22,2772.008,2793.984,2766.738,2781.525,0.03,107036832.0,7842494200.0
2843,白酒,2025-12-23,2779.668,2782.164,2757.328,2762.932,-0.67,98826260.0,8002063700.0
2844,白酒,2025-12-24,2751.786,2756.036,2735.535,2751.048,-0.43,93914475.0,7998436400.0
2845,白酒,2025-12-25,2749.735,2827.882,2749.735,2805.687,1.99,158220800.0,10288964800.0
2846,白酒,2025-12-26,2785.511,2790.56,2765.104,2776.977,-1.02,123151986.0,8247946900.0
2847,白酒,2025-12-29,2771.185,2776.739,2739.787,2744.165,-1.18,117560639.0,10707341200.0
2848,白酒,2025-12-30,2737.124,2747.57,2718.061,2728.001,-0.59,99013878.0,10019195500.0
2849,白酒,2025-12-31,2718.539,2732.456,2692.738,2694.382,-1.23,110553774.0,10833522200.0
2850,白酒,2026-01-05,2686.902,2725.994,2686.805,2723.89,1.1,127805966.0,17413446000.0
2851,白酒,2026-01-06,2715.024,2745.546,2712.137,2745.546,0.8,138065640.0,12845068700.0
2852,白酒,2026-01-07,2744.654,2754.746,2723.434,2735.763,-0.36,134288350.0,10952442900.0
2853,白酒,2026-01-08,2726.812,2744.749,2714.049,2735.963,0.01,113252260.0,9735545200.0
2854,白酒,2026-01-09,2747.793,2769.22,2739.242,2752.295,0.6,133445049.0,11053594500.0
2855,白酒,2026-01-12,2753.349,2791.674,2752.137,2791.674,1.43,189038660.0,14799154000.0
2856,白酒,2026-01-13,2785.475,2791.085,2748.99,2754.44,-1.33,163902360.0,14170920000.0
2857,白酒,2026-01-14,2746.237,2780.475,2721.414,2738.462,-0.58,184071660.0,17068864000.0
2858,白酒,2026-01-15,2721.019,2735.201,2699.879,2707.142,-1.14,120027301.0,12372471100.0
2859,白酒,2026-01-16,2704.474,2713.066,2680.794,2687.162,-0.74,140303540.0,14827582000.0
2860,白酒,2026-01-19,2674.439,2688.595,2672.371,2680.484,-0.25,109674280.0,12413238000.0
2861,白酒,2026-01-20,2670.669,2703.42,2668.977,2690.132,0.36,141880640.0,13328471700.0
2862,白酒,2026-01-21,2676.644,2676.644,2631.361,2632.956,-2.13,170269890.0,18034064000.0
2863,白酒,2026-01-22,2626.143,2651.472,2616.121,2635.523,0.1,138859360.0,14519691000.0
2864,白酒,2026-01-23,2628.833,2644.445,2628.137,2636.09,0.02,150766850.0,15809682000.0
2865,白酒,2026-01-26,2614.965,2616.407,2565.664,2597.117,-1.48,231040440.0,23374279000.0
2866,白酒,2026-01-27,2585.478,2585.478,2538.175,2547.964,-1.89,168196200.0,15460456000.0
2867,白酒,2026-01-28,2538.467,2582.197,2532.899,2561.99,0.55,195565110.0,19794495000.0
2868,白酒,2026-01-29,2550.628,2810.114,2547.668,2810.106,9.68,743948960.0,61424286000.0
2869,白酒,2026-01-30,2818.378,2818.378,2733.305,2733.305,-2.73,665487100.0,41558860000.0
2870,白酒,2026-02-02,2698.918,2881.863,2698.918,2804.37,2.6,573976890.0,36344818000.0
2871,白酒,2026-02-03,2757.695,2854.359,2757.695,2811.392,0.25,400833660.0,28157101000.0
2872,白酒,2026-02-04,2796.905,2873.596,2768.351,2841.476,1.07,449893700.0,36146331000.0
2873,白酒,2026-02-05,2814.282,2888.988,2814.282,2836.361,-0.18,393088460.0,31408868000.0
2874,白酒,2026-02-06,2805.572,2820.18,2752.088,2759.399,-2.71,282220240.0,24454047000.0
2875,白酒,2026-02-09,2755.447,2780.438,2746.377,2769.042,0.35,261754970.0,18581650000.0
2876,白酒,2026-02-10,2752.842,2755.631,2713.529,2719.456,-1.79,228999140.0,15506627000.0
2877,白酒,2026-02-11,2719.027,2732.357,2707.507,2716.528,-0.11,170608130.0,11379763900.0
2878,白酒,2026-02-12,2705.14,2705.259,2668.241,2669.038,-1.75,187163780.0,14467075000.0
2879,白酒,2026-02-13,2678.789,2687.75,2644.85,2644.85,-0.91,164778070.0,13974840000.0
2880,白酒,2026-02-24,2669.579,2674.304,2613.844,2619.943,-0.94,161228110.0,14030151000.0
2881,白酒,2026-02-25,2621.691,2656.321,2621.068,2646.535,1.01,158548350.0,12024541800.0
2882,白酒,2026-02-26,2642.982,2647.485,2608.515,2614.132,-1.22,170407070.0,12429658500.0
2883,白酒,2026-02-27,2615.265,2628.161,2605.538,2611.373,-0.11,122312542.0,9569327500.0
2884,白酒,2026-03-02,2575.229,2586.923,2530.614,2534.672,-2.94,192657290.0,13199302100.0
2885,白酒,2026-03-03,2530.037,2577.826,2489.071,2521.106,-0.54,235825680.0,16244092000.0
2886,白酒,2026-03-04,2489.786,2490.707,2445.28,2446.834,-2.95,176087350.0,14531985000.0
2887,白酒,2026-03-05,2464.641,2474.375,2450.722,2454.885,0.33,105061469.0,8399824700.0
2888,白酒,2026-03-06,2448.286,2492.41,2447.083,2489.533,1.41,114189187.0,9221323400.0
2889,白酒,2026-03-09,2462.15,2474.487,2449.293,2460.155,-1.18,127642105.0,10832403500.0
2890,白酒,2026-03-10,2468.438,2478.879,2460.278,2470.76,0.43,93484582.0,7636177400.0
2891,白酒,2026-03-11,2470.054,2477.192,2453.736,2474.836,0.16,101227609.0,7824056400.0
2892,白酒,2026-03-12,2468.834,2489.281,2449.68,2468.904,-0.24,135976620.0,8924675300.0
2893,白酒,2026-03-13,2457.455,2500.817,2454.628,2480.228,0.46,158260440.0,11384291900.0
2894,白酒,2026-03-16,2473.662,2547.837,2473.662,2524.731,1.79,232653750.0,17521614000.0
2895,白酒,2026-03-17,2511.988,2540.704,2503.171,2507.026,-0.7,172057380.0,14091559000.0
2896,白酒,2026-03-18,2503.837,2505.803,2456.115,2463.358,-1.74,134244960.0,10074226600.0
